trade_date,exp_date,underlying,dte_entry,total_credit,pnl_usd,vix_entry,spot_exit,result,exit_method,in_range,call_lower,call_center,call_upper,call_debit,put_lower,put_center,put_upper,put_debit
2023-05-26,2023-06-02,SPX,7,320.0,-320.0,17.95,4282.37,LOSS,expiration,False,4300.0,4330.0,4360.0,1.7,4065.0,4095.0,4125.0,1.5
2023-06-02,2023-06-09,SPX,7,305.0,-305.0,14.6,4298.86,LOSS,expiration,False,4360.0,4390.0,4420.0,1.5,4160.0,4190.0,4220.0,1.55
2023-06-09,2023-06-16,SPX,7,300.0,1658.98,13.83,4409.59,WIN,expiration,True,4390.0,4420.0,4450.0,1.5,4160.0,4190.0,4220.0,1.5
2023-06-16,2023-06-23,SPX,7,310.0,-143.01,13.54,4348.33,LOSS,expiration,False,4490.0,4520.0,4550.0,1.55,4290.0,4320.0,4350.0,1.55
2023-06-23,2023-06-30,SPX,7,285.0,1752.99,13.44,4450.38,WIN,expiration,True,4430.0,4460.0,4490.0,1.45,4230.0,4260.0,4290.0,1.4
2023-06-30,2023-07-07,SPX,7,330.0,-330.0,13.59,4398.95,LOSS,expiration,False,4520.0,4550.0,4580.0,1.7,4335.0,4365.0,4395.0,1.6
2023-07-07,2023-07-14,SPX,7,310.0,1231.99,14.83,4505.42,WIN,expiration,True,4490.0,4520.0,4550.0,1.65,4275.0,4305.0,4335.0,1.45
2023-07-14,2023-07-21,SPX,7,300.0,-300.0,13.34,4536.34,LOSS,expiration,False,4580.0,4610.0,4640.0,1.45,4380.0,4410.0,4440.0,1.55
2023-07-21,2023-07-28,SPX,7,300.0,-300.0,13.6,4582.23,LOSS,expiration,False,4630.0,4660.0,4690.0,1.5,4395.0,4425.0,4455.0,1.5
2023-07-28,2023-08-04,SPX,7,285.0,2517.98,13.33,4478.03,WIN,expiration,True,4660.0,4690.0,4720.0,1.4,4450.0,4480.0,4510.0,1.45
2023-08-04,2023-08-11,SPX,7,290.0,-290.0,17.1,4464.05,LOSS,expiration,False,4580.0,4610.0,4640.0,1.4,4320.0,4350.0,4380.0,1.5
2023-08-11,2023-08-18,SPX,7,295.0,734.0,14.84,4369.71,WIN,expiration,True,4560.0,4590.0,4620.0,1.45,4320.0,4350.0,4380.0,1.5
2023-08-18,2023-08-25,SPX,7,310.0,-310.0,17.3,4405.71,LOSS,expiration,False,4485.0,4515.0,4545.0,1.6,4205.0,4235.0,4265.0,1.5
2023-08-25,2023-09-01,SPX,7,295.0,282.0,15.68,4515.77,WIN,expiration,True,4510.0,4540.0,4570.0,1.5,4260.0,4290.0,4320.0,1.45
2023-09-01,2023-09-08,SPX,7,295.0,-295.0,13.09,4457.49,LOSS,expiration,False,4580.0,4610.0,4640.0,1.55,4390.0,4420.0,4450.0,1.4
2023-09-08,2023-09-15,SPX,7,300.0,-300.0,13.84,4450.32,LOSS,expiration,False,4535.0,4565.0,4595.0,1.55,4320.0,4350.0,4380.0,1.45
2023-09-15,2023-09-22,SPX,7,325.0,681.01,13.79,4320.06,WIN,expiration,True,4530.0,4560.0,4590.0,1.65,4310.0,4340.0,4370.0,1.6
2023-09-22,2023-09-29,SPX,7,305.0,-305.0,17.2,4288.05,LOSS,expiration,False,4430.0,4460.0,4490.0,1.55,4185.0,4215.0,4245.0,1.5
2023-09-29,2023-10-06,SPX,7,320.0,-320.0,17.52,4308.5,LOSS,expiration,False,4400.0,4430.0,4460.0,1.6,4125.0,4155.0,4185.0,1.6
2023-10-06,2023-10-13,SPX,7,295.0,-295.0,17.45,4327.78,LOSS,expiration,False,4430.0,4460.0,4490.0,1.55,4150.0,4180.0,4210.0,1.4
2023-10-13,2023-10-20,SPX,7,310.0,-310.0,19.32,4224.16,LOSS,expiration,False,4435.0,4465.0,4495.0,1.6,4155.0,4185.0,4215.0,1.5
2023-10-20,2023-10-27,SPX,7,295.0,-295.0,21.71,4117.37,LOSS,expiration,False,4355.0,4385.0,4415.0,1.45,4055.0,4085.0,4115.0,1.5
2023-10-27,2023-11-03,SPX,7,295.0,-295.0,21.27,4358.34,LOSS,expiration,False,4245.0,4275.0,4305.0,1.45,3910.0,3940.0,3970.0,1.5
2023-11-03,2023-11-10,SPX,7,305.0,-305.0,14.91,4415.24,LOSS,expiration,False,4450.0,4480.0,4510.0,1.55,4230.0,4260.0,4290.0,1.5
2023-11-10,2023-11-17,SPX,7,290.0,1112.0,14.17,4514.02,WIN,expiration,True,4500.0,4530.0,4560.0,1.5,4265.0,4295.0,4325.0,1.4
2023-11-17,2023-11-24,SPX,7,315.0,-315.0,13.8,4559.34,LOSS,expiration,False,4580.0,4610.0,4640.0,1.5,4390.0,4420.0,4450.0,1.65
2023-12-01,2023-12-08,SPX,7,300.0,-300.0,12.63,4604.37,LOSS,expiration,False,4680.0,4710.0,4740.0,1.45,4460.0,4490.0,4520.0,1.55
2023-12-08,2023-12-15,SPX,7,305.0,1113.99,12.35,4719.19,WIN,expiration,True,4705.0,4735.0,4765.0,1.45,4470.0,4500.0,4530.0,1.6
2023-12-15,2023-12-22,SPX,7,285.0,-285.0,12.28,4754.63,LOSS,expiration,False,4790.0,4820.0,4850.0,1.4,4585.0,4615.0,4645.0,1.45
2023-12-22,2023-12-29,SPX,7,290.0,-290.0,13.03,4769.83,LOSS,expiration,False,4845.0,4875.0,4905.0,1.45,4620.0,4650.0,4680.0,1.45
2023-12-29,2024-01-05,SPX,7,310.0,-34.02,12.45,4697.24,LOSS,expiration,False,4855.0,4885.0,4915.0,1.55,4640.0,4670.0,4700.0,1.55
2024-01-05,2024-01-12,SPX,7,290.0,-290.0,13.35,4783.83,LOSS,expiration,False,4785.0,4815.0,4845.0,1.5,4550.0,4580.0,4610.0,1.4
2024-01-12,2024-01-19,SPX,7,285.0,-285.0,12.7,4839.81,LOSS,expiration,False,4855.0,4885.0,4915.0,1.45,4655.0,4685.0,4715.0,1.4
2024-01-19,2024-01-26,SPX,7,300.0,-300.0,13.3,4890.97,LOSS,expiration,False,4920.0,4950.0,4980.0,1.5,4705.0,4735.0,4765.0,1.5
2024-01-26,2024-02-02,SPX,7,310.0,-310.0,13.26,4958.61,LOSS,expiration,False,4990.0,5020.0,5050.0,1.6,4740.0,4770.0,4800.0,1.5
2024-02-02,2024-02-09,SPX,7,290.0,-290.0,13.85,5026.61,LOSS,expiration,False,5060.0,5090.0,5120.0,1.4,4825.0,4855.0,4885.0,1.5
2024-02-09,2024-02-16,SPX,7,295.0,-295.0,12.93,5005.57,LOSS,expiration,False,5110.0,5140.0,5170.0,1.45,4880.0,4910.0,4940.0,1.5
2024-02-16,2024-02-23,SPX,7,320.0,-320.0,14.24,5088.8,LOSS,expiration,False,5100.0,5130.0,5160.0,1.65,4865.0,4895.0,4925.0,1.55
2024-02-23,2024-03-01,SPX,7,290.0,-290.0,13.75,5137.08,LOSS,expiration,False,5180.0,5210.0,5240.0,1.4,4955.0,4985.0,5015.0,1.5
2024-03-01,2024-03-08,SPX,7,300.0,-300.0,13.11,5123.69,LOSS,expiration,False,5230.0,5260.0,5290.0,1.5,4995.0,5025.0,5055.0,1.5
2024-03-08,2024-03-15,SPX,7,300.0,-300.0,14.74,5117.09,LOSS,expiration,False,5240.0,5270.0,5300.0,1.5,4970.0,5000.0,5030.0,1.5
2024-03-15,2024-03-22,SPX,7,305.0,-305.0,14.41,5234.18,LOSS,expiration,False,5240.0,5270.0,5300.0,1.55,4950.0,4980.0,5010.0,1.5
2024-04-05,2024-04-12,SPX,7,315.0,-315.0,16.03,5123.41,LOSS,expiration,False,5320.0,5350.0,5380.0,1.65,5025.0,5055.0,5085.0,1.5
2024-04-12,2024-04-19,SPX,7,290.0,2433.0,17.31,4967.23,WIN,expiration,True,5260.0,5290.0,5320.0,1.4,4940.0,4970.0,5000.0,1.5
2024-04-19,2024-04-26,SPX,7,300.0,-300.0,18.71,5099.96,LOSS,expiration,False,5100.0,5130.0,5160.0,1.5,4765.0,4795.0,4825.0,1.5
2024-04-26,2024-05-03,SPX,7,300.0,-300.0,15.03,5127.79,LOSS,expiration,False,5220.0,5250.0,5280.0,1.5,4925.0,4955.0,4985.0,1.5
2024-05-03,2024-05-10,SPX,7,310.0,-41.98,13.49,5222.68,LOSS,expiration,False,5220.0,5250.0,5280.0,1.55,4985.0,5015.0,5045.0,1.55
2024-05-10,2024-05-17,SPX,7,295.0,-295.0,12.55,5303.27,LOSS,expiration,False,5320.0,5350.0,5380.0,1.45,5065.0,5095.0,5125.0,1.5
2024-05-17,2024-05-24,SPX,7,295.0,-295.0,11.99,5304.72,LOSS,expiration,False,5390.0,5420.0,5450.0,1.35,5170.0,5200.0,5230.0,1.6
2024-05-24,2024-05-31,SPX,7,285.0,-285.0,11.93,5277.51,LOSS,expiration,False,5365.0,5395.0,5425.0,1.35,5180.0,5210.0,5240.0,1.5
2024-05-31,2024-06-07,SPX,7,310.0,-110.98,12.92,5346.99,LOSS,expiration,False,5345.0,5375.0,5405.0,1.55,5090.0,5120.0,5150.0,1.55
2024-06-07,2024-06-14,SPX,7,305.0,-305.0,12.22,5431.6,LOSS,expiration,False,5460.0,5490.0,5520.0,1.6,5175.0,5205.0,5235.0,1.45
2024-06-14,2024-06-21,SPX,7,320.0,-320.0,12.66,5464.62,LOSS,expiration,False,5500.0,5530.0,5560.0,1.65,5300.0,5330.0,5360.0,1.55
2024-06-21,2024-06-28,SPX,7,315.0,-315.0,13.2,5460.48,LOSS,expiration,False,5560.0,5590.0,5620.0,1.6,5325.0,5355.0,5385.0,1.55
2024-06-28,2024-07-05,SPX,7,295.0,423.99,12.44,5567.19,WIN,expiration,True,5560.0,5590.0,5620.0,1.5,5330.0,5360.0,5390.0,1.45
2024-07-05,2024-07-12,SPX,7,285.0,-285.0,12.48,5615.35,LOSS,expiration,False,5660.0,5690.0,5720.0,1.35,5430.0,5460.0,5490.0,1.5
2024-07-12,2024-07-19,SPX,7,320.0,1180.0,12.46,5505.0,WIN,expiration,True,5715.0,5745.0,5775.0,1.6,5490.0,5520.0,5550.0,1.6
2024-07-19,2024-07-26,SPX,7,300.0,-300.0,16.52,5459.1,LOSS,expiration,False,5625.0,5655.0,5685.0,1.5,5335.0,5365.0,5395.0,1.5
2024-07-26,2024-08-02,SPX,7,295.0,-295.0,16.39,5346.56,LOSS,expiration,False,5610.0,5640.0,5670.0,1.45,5250.0,5280.0,5310.0,1.5
2024-08-09,2024-08-16,SPX,7,295.0,-220.0,20.37,5554.25,LOSS,expiration,False,5495.0,5525.0,5555.0,1.45,5145.0,5175.0,5205.0,1.5
2024-08-16,2024-08-23,SPX,7,290.0,-290.0,14.8,5634.61,LOSS,expiration,False,5660.0,5690.0,5720.0,1.5,5385.0,5415.0,5445.0,1.4
2024-08-23,2024-08-30,SPX,7,305.0,-305.0,15.86,5648.4,LOSS,expiration,False,5745.0,5775.0,5805.0,1.45,5465.0,5495.0,5525.0,1.6
2024-08-30,2024-09-06,SPX,7,315.0,-315.0,15.0,5408.42,LOSS,expiration,False,5730.0,5760.0,5790.0,1.65,5455.0,5485.0,5515.0,1.5
2024-09-06,2024-09-13,SPX,7,295.0,1103.0,22.38,5626.02,WIN,expiration,True,5580.0,5610.0,5640.0,1.45,5200.0,5230.0,5260.0,1.5
2024-09-13,2024-09-20,SPX,7,300.0,-300.0,16.56,5702.55,LOSS,expiration,False,5750.0,5780.0,5810.0,1.5,5440.0,5470.0,5500.0,1.5
2024-09-20,2024-09-27,SPX,7,305.0,-305.0,16.15,5738.17,LOSS,expiration,False,5810.0,5840.0,5870.0,1.55,5570.0,5600.0,5630.0,1.5
2024-09-27,2024-10-04,SPX,7,285.0,-285.0,16.96,5751.07,LOSS,expiration,False,5870.0,5900.0,5930.0,1.35,5570.0,5600.0,5630.0,1.5
2024-10-04,2024-10-11,SPX,7,320.0,-320.0,19.21,5815.03,LOSS,expiration,False,5870.0,5900.0,5930.0,1.7,5585.0,5615.0,5645.0,1.5
2024-10-11,2024-10-18,SPX,7,300.0,-300.0,20.46,5864.67,LOSS,expiration,False,5925.0,5955.0,5985.0,1.4,5670.0,5700.0,5730.0,1.6
2024-10-18,2024-10-25,SPX,7,310.0,-310.0,18.03,5808.12,LOSS,expiration,False,5955.0,5985.0,6015.0,1.6,5720.0,5750.0,5780.0,1.5
2024-10-25,2024-11-01,SPX,7,285.0,-285.0,20.33,5728.8,LOSS,expiration,False,5950.0,5980.0,6010.0,1.35,5635.0,5665.0,5695.0,1.5
2024-11-01,2024-11-08,SPX,7,310.0,136.0,21.88,5995.54,WIN,expiration,True,5940.0,5970.0,6000.0,1.6,5510.0,5540.0,5570.0,1.5
2024-11-08,2024-11-15,SPX,7,305.0,1757.01,14.94,5870.62,WIN,expiration,True,6100.0,6130.0,6160.0,1.55,5850.0,5880.0,5910.0,1.5
2024-11-15,2024-11-22,SPX,7,315.0,-315.0,16.14,5969.34,LOSS,expiration,False,5990.0,6020.0,6050.0,1.65,5695.0,5725.0,5755.0,1.5
2024-11-22,2024-11-29,SPX,7,295.0,-295.0,15.24,6032.38,LOSS,expiration,False,6050.0,6080.0,6110.0,1.45,5825.0,5855.0,5885.0,1.5
2024-12-06,2024-12-13,SPX,7,300.0,-300.0,12.77,6051.09,LOSS,expiration,False,6170.0,6200.0,6230.0,1.5,5955.0,5985.0,6015.0,1.5
2024-12-13,2024-12-20,SPX,7,300.0,1785.01,13.81,5930.85,WIN,expiration,True,6145.0,6175.0,6205.0,1.6,5910.0,5940.0,5970.0,1.4
2024-12-20,2024-12-27,SPX,7,295.0,-295.0,18.36,5970.84,LOSS,expiration,False,6055.0,6085.0,6115.0,1.45,5760.0,5790.0,5820.0,1.5
2024-12-27,2025-01-03,SPX,7,310.0,-310.0,15.95,5942.47,LOSS,expiration,False,6070.0,6100.0,6130.0,1.6,5765.0,5795.0,5825.0,1.5
2025-01-03,2025-01-10,SPX,7,295.0,-295.0,16.13,5827.04,LOSS,expiration,False,6065.0,6095.0,6125.0,1.45,5760.0,5790.0,5820.0,1.5
2025-01-10,2025-01-17,SPX,7,300.0,866.02,19.54,5996.66,WIN,expiration,True,5985.0,6015.0,6045.0,1.5,5625.0,5655.0,5685.0,1.5
2025-01-17,2025-01-24,SPX,7,290.0,-290.0,15.97,6101.24,LOSS,expiration,False,6130.0,6160.0,6190.0,1.4,5835.0,5865.0,5895.0,1.5
2025-01-24,2025-01-31,SPX,7,300.0,-300.0,14.85,6040.53,LOSS,expiration,False,6215.0,6245.0,6275.0,1.5,5925.0,5955.0,5985.0,1.5
2025-01-31,2025-02-07,SPX,7,295.0,-295.0,16.43,6025.99,LOSS,expiration,False,6195.0,6225.0,6255.0,1.45,5830.0,5860.0,5890.0,1.5
2025-02-07,2025-02-14,SPX,7,310.0,-310.0,16.54,6114.63,LOSS,expiration,False,6160.0,6190.0,6220.0,1.6,5860.0,5890.0,5920.0,1.5
2025-02-14,2025-02-21,SPX,7,305.0,2507.99,14.77,6013.13,WIN,expiration,True,6200.0,6230.0,6260.0,1.45,5985.0,6015.0,6045.0,1.6
2025-02-21,2025-02-28,SPX,7,295.0,-295.0,18.21,5954.5,LOSS,expiration,False,6160.0,6190.0,6220.0,1.45,5830.0,5860.0,5890.0,1.5
2025-02-28,2025-03-07,SPX,7,300.0,179.98,19.63,5770.2,WIN,expiration,True,6085.0,6115.0,6145.0,1.5,5715.0,5745.0,5775.0,1.5
2025-03-07,2025-03-14,SPX,7,300.0,-300.0,23.37,5638.94,LOSS,expiration,False,5975.0,6005.0,6035.0,1.5,5530.0,5560.0,5590.0,1.5
2025-03-14,2025-03-21,SPX,7,305.0,-305.0,21.77,5667.56,LOSS,expiration,False,5815.0,5845.0,5875.0,1.55,5420.0,5450.0,5480.0,1.5
2025-03-21,2025-03-28,SPX,7,295.0,-295.0,19.28,5580.94,LOSS,expiration,False,5805.0,5835.0,5865.0,1.45,5460.0,5490.0,5520.0,1.5
2025-03-28,2025-04-04,SPX,7,310.0,-310.0,21.65,5074.08,LOSS,expiration,False,5775.0,5805.0,5835.0,1.5,5360.0,5390.0,5420.0,1.6
2025-04-04,2025-04-11,SPX,7,470.0,-470.0,45.31,5363.36,LOSS,expiration,False,5650.0,5680.0,5710.0,1.5,5000.0,5030.0,5060.0,3.2
2025-04-25,2025-05-02,SPX,7,300.0,-300.0,24.84,5686.67,LOSS,expiration,False,5710.0,5740.0,5770.0,1.5,5350.0,5380.0,5410.0,1.5
2025-05-02,2025-05-09,SPX,7,420.0,-420.0,22.68,5659.91,LOSS,expiration,False,5790.0,5820.0,5850.0,2.7,5515.0,5545.0,5575.0,1.5
2025-05-09,2025-05-16,SPX,7,300.0,-300.0,21.9,5958.38,LOSS,expiration,False,5850.0,5880.0,5910.0,1.5,5445.0,5475.0,5505.0,1.5
2025-05-16,2025-05-23,SPX,7,315.0,466.98,17.24,5802.82,WIN,expiration,True,6070.0,6100.0,6130.0,1.65,5795.0,5825.0,5855.0,1.5
2025-05-23,2025-05-30,SPX,7,305.0,-305.0,22.29,5911.69,LOSS,expiration,False,5980.0,6010.0,6040.0,1.55,5635.0,5665.0,5695.0,1.5
2025-05-30,2025-06-06,SPX,7,305.0,-305.0,18.57,6000.36,LOSS,expiration,False,6060.0,6090.0,6120.0,1.55,5705.0,5735.0,5765.0,1.5
2025-06-06,2025-06-13,SPX,7,290.0,-290.0,16.77,5976.97,LOSS,expiration,False,6140.0,6170.0,6200.0,1.4,5835.0,5865.0,5895.0,1.5
2025-06-13,2025-06-20,SPX,7,290.0,-290.0,20.82,5967.84,LOSS,expiration,False,6130.0,6160.0,6190.0,1.4,5810.0,5840.0,5870.0,1.5
2025-06-20,2025-06-27,SPX,7,295.0,-101.98,20.62,6173.07,LOSS,expiration,False,6115.0,6145.0,6175.0,1.45,5805.0,5835.0,5865.0,1.5
2025-07-11,2025-07-18,SPX,7,290.0,-290.0,16.4,6296.79,LOSS,expiration,False,6380.0,6410.0,6440.0,1.4,6105.0,6135.0,6165.0,1.5
2025-07-18,2025-07-25,SPX,7,285.0,-285.0,16.41,6388.64,LOSS,expiration,False,6400.0,6430.0,6460.0,1.45,6135.0,6165.0,6195.0,1.4
2025-07-25,2025-08-01,SPX,7,300.0,500.98,14.93,6238.01,WIN,expiration,True,6520.0,6550.0,6580.0,1.5,6230.0,6260.0,6290.0,1.5
2025-08-01,2025-08-08,SPX,7,300.0,-300.0,20.38,6389.45,LOSS,expiration,False,6400.0,6430.0,6460.0,1.5,6070.0,6100.0,6130.0,1.5
2025-08-08,2025-08-15,SPX,7,295.0,-295.0,15.15,6449.8,LOSS,expiration,False,6500.0,6530.0,6560.0,1.55,6235.0,6265.0,6295.0,1.4
2025-08-15,2025-08-22,SPX,7,315.0,-315.0,15.09,6466.91,LOSS,expiration,False,6565.0,6595.0,6625.0,1.65,6305.0,6335.0,6365.0,1.5
2025-08-22,2025-08-29,SPX,7,290.0,-290.0,14.22,6460.26,LOSS,expiration,False,6580.0,6610.0,6640.0,1.4,6325.0,6355.0,6385.0,1.5
2025-08-29,2025-09-05,SPX,7,290.0,-290.0,15.36,6481.5,LOSS,expiration,False,6570.0,6600.0,6630.0,1.4,6315.0,6345.0,6375.0,1.5
2025-09-05,2025-09-12,SPX,7,295.0,-295.0,15.18,6584.29,LOSS,expiration,False,6590.0,6620.0,6650.0,1.45,6340.0,6370.0,6400.0,1.5
2025-09-12,2025-09-19,SPX,7,295.0,-295.0,14.76,6664.36,LOSS,expiration,False,6700.0,6730.0,6760.0,1.45,6445.0,6475.0,6505.0,1.5
2025-09-19,2025-09-26,SPX,7,310.0,-310.0,15.45,6643.7,LOSS,expiration,False,6765.0,6795.0,6825.0,1.6,6515.0,6545.0,6575.0,1.5
2025-09-26,2025-10-03,SPX,7,305.0,-305.0,15.29,6715.79,LOSS,expiration,False,6755.0,6785.0,6815.0,1.55,6495.0,6525.0,6555.0,1.5
