trade_date,exp_date,underlying,dte_entry,total_credit,pnl_usd,vix_entry,spot_exit,result,exit_method,in_range,call_lower,call_center,call_upper,call_debit,put_lower,put_center,put_upper,put_debit
2023-08-14,2023-08-18,SPX,4,315.0,1656.0,14.82,4369.71,WIN,expiration,True,4560.0,4590.0,4620.0,1.6,4350.0,4380.0,4410.0,1.55
2023-08-21,2023-08-25,SPX,4,305.0,-305.0,17.13,4405.71,LOSS,expiration,False,4500.0,4530.0,4560.0,1.5,4255.0,4285.0,4315.0,1.55
2023-08-28,2023-09-01,SPX,4,300.0,277.0,15.08,4515.77,WIN,expiration,True,4510.0,4540.0,4570.0,1.5,4290.0,4320.0,4350.0,1.5
2023-09-11,2023-09-15,SPX,4,315.0,-315.0,13.8,4450.32,LOSS,expiration,False,4555.0,4585.0,4615.0,1.55,4365.0,4395.0,4425.0,1.6
2023-09-18,2023-09-22,SPX,4,300.0,206.01,14.0,4320.06,WIN,expiration,True,4530.0,4560.0,4590.0,1.45,4315.0,4345.0,4375.0,1.55
2023-09-25,2023-09-29,SPX,4,295.0,-295.0,16.9,4288.05,LOSS,expiration,False,4420.0,4450.0,4480.0,1.45,4185.0,4215.0,4245.0,1.5
2023-10-02,2023-10-06,SPX,4,300.0,-300.0,17.61,4308.5,LOSS,expiration,False,4375.0,4405.0,4435.0,1.55,4115.0,4145.0,4175.0,1.45
2023-10-09,2023-10-13,SPX,4,305.0,-305.0,17.7,4327.78,LOSS,expiration,False,4430.0,4460.0,4490.0,1.55,4175.0,4205.0,4235.0,1.5
2023-10-16,2023-10-20,SPX,4,315.0,-315.0,17.21,4224.16,LOSS,expiration,False,4465.0,4495.0,4525.0,1.55,4235.0,4265.0,4295.0,1.6
2023-10-23,2023-10-27,SPX,4,310.0,-310.0,20.37,4117.37,LOSS,expiration,False,4330.0,4360.0,4390.0,1.55,4055.0,4085.0,4115.0,1.55
2023-10-30,2023-11-03,SPX,4,315.0,-315.0,19.75,4358.34,LOSS,expiration,False,4285.0,4315.0,4345.0,1.55,4010.0,4040.0,4070.0,1.6
2023-11-06,2023-11-10,SPX,4,320.0,-320.0,14.89,4415.24,LOSS,expiration,False,4430.0,4460.0,4490.0,1.6,4230.0,4260.0,4290.0,1.6
2023-11-13,2023-11-17,SPX,4,305.0,1597.0,14.76,4514.02,WIN,expiration,True,4495.0,4525.0,4555.0,1.55,4275.0,4305.0,4335.0,1.5
2023-11-20,2023-11-24,SPX,4,290.0,-290.0,13.41,4559.34,LOSS,expiration,False,4615.0,4645.0,4675.0,1.4,4445.0,4475.0,4505.0,1.5
2023-11-27,2023-12-01,SPX,4,530.0,-67.01,12.69,4594.63,LOSS,expiration,False,4590.0,4620.0,4650.0,3.85,4440.0,4470.0,4500.0,1.45
2023-12-04,2023-12-08,SPX,4,270.0,-270.0,13.08,4604.37,LOSS,expiration,False,4650.0,4680.0,4710.0,1.25,4440.0,4470.0,4500.0,1.45
2023-12-11,2023-12-15,SPX,4,290.0,1128.99,12.63,4719.19,WIN,expiration,True,4705.0,4735.0,4765.0,1.45,4480.0,4510.0,4540.0,1.45
2023-12-18,2023-12-22,SPX,4,310.0,-310.0,12.56,4754.63,LOSS,expiration,False,4810.0,4840.0,4870.0,1.6,4625.0,4655.0,4685.0,1.5
2024-01-08,2024-01-12,SPX,4,300.0,-300.0,13.08,4783.83,LOSS,expiration,False,4840.0,4870.0,4900.0,1.5,4625.0,4655.0,4685.0,1.5
2024-01-22,2024-01-26,SPX,4,325.0,-325.0,13.19,4890.97,LOSS,expiration,False,4920.0,4950.0,4980.0,1.7,4730.0,4760.0,4790.0,1.55
2024-01-29,2024-02-02,SPX,4,370.0,-370.0,13.6,4958.61,LOSS,expiration,False,5000.0,5030.0,5060.0,2.2,4775.0,4805.0,4835.0,1.5
2024-02-05,2024-02-09,SPX,4,310.0,350.99,13.67,5026.61,WIN,expiration,True,5020.0,5050.0,5080.0,1.6,4815.0,4845.0,4875.0,1.5
2024-02-12,2024-02-16,SPX,4,290.0,-290.0,13.93,5005.57,LOSS,expiration,False,5110.0,5140.0,5170.0,1.35,4890.0,4920.0,4950.0,1.55
2024-02-26,2024-03-01,SPX,4,285.0,-285.0,13.74,5137.08,LOSS,expiration,False,5155.0,5185.0,5215.0,1.4,4940.0,4970.0,5000.0,1.45
2024-03-04,2024-03-08,SPX,4,300.0,-300.0,13.49,5123.69,LOSS,expiration,False,5220.0,5250.0,5280.0,1.55,5000.0,5030.0,5060.0,1.45
2024-03-11,2024-03-15,SPX,4,320.0,-320.0,15.22,5117.09,LOSS,expiration,False,5220.0,5250.0,5280.0,1.6,4965.0,4995.0,5025.0,1.6
2024-03-18,2024-03-22,SPX,4,295.0,-295.0,14.33,5234.18,LOSS,expiration,False,5265.0,5295.0,5325.0,1.4,5000.0,5030.0,5060.0,1.55
2024-04-01,2024-04-05,SPX,4,295.0,-295.0,13.65,5204.34,LOSS,expiration,False,5320.0,5350.0,5380.0,1.45,5110.0,5140.0,5170.0,1.5
2024-04-08,2024-04-12,SPX,4,295.0,-295.0,15.19,5123.41,LOSS,expiration,False,5305.0,5335.0,5365.0,1.4,5050.0,5080.0,5110.0,1.55
2024-04-15,2024-04-19,SPX,4,300.0,-300.0,19.23,4967.23,LOSS,expiration,False,5185.0,5215.0,5245.0,1.5,4880.0,4910.0,4940.0,1.5
2024-04-22,2024-04-26,SPX,4,295.0,-295.0,16.94,5099.96,LOSS,expiration,False,5120.0,5150.0,5180.0,1.4,4845.0,4875.0,4905.0,1.55
2024-04-29,2024-05-03,SPX,4,315.0,-315.0,14.67,5127.79,LOSS,expiration,False,5215.0,5245.0,5275.0,1.55,4940.0,4970.0,5000.0,1.6
2024-05-06,2024-05-10,SPX,4,310.0,-310.0,13.49,5222.68,LOSS,expiration,False,5245.0,5275.0,5305.0,1.5,5040.0,5070.0,5100.0,1.6
2024-05-13,2024-05-17,SPX,4,295.0,-295.0,13.6,5303.27,LOSS,expiration,False,5325.0,5355.0,5385.0,1.5,5060.0,5090.0,5120.0,1.45
2024-05-20,2024-05-24,SPX,4,325.0,-325.0,12.15,5304.72,LOSS,expiration,False,5390.0,5420.0,5450.0,1.75,5180.0,5210.0,5240.0,1.5
2024-06-03,2024-06-07,SPX,4,310.0,-310.0,13.11,5346.99,LOSS,expiration,False,5360.0,5390.0,5420.0,1.55,5115.0,5145.0,5175.0,1.55
2024-06-10,2024-06-14,SPX,4,330.0,-330.0,12.74,5431.6,LOSS,expiration,False,5460.0,5490.0,5520.0,1.8,5195.0,5225.0,5255.0,1.5
2024-06-17,2024-06-21,SPX,4,305.0,-305.0,12.75,5464.62,LOSS,expiration,False,5550.0,5580.0,5610.0,1.5,5360.0,5390.0,5420.0,1.55
2024-06-24,2024-06-28,SPX,4,285.0,-285.0,13.33,5460.48,LOSS,expiration,False,5550.0,5580.0,5610.0,1.4,5325.0,5355.0,5385.0,1.45
2024-07-01,2024-07-05,SPX,4,305.0,2476.01,12.22,5567.19,WIN,expiration,True,5535.0,5565.0,5595.0,1.55,5345.0,5375.0,5405.0,1.5
2024-07-08,2024-07-12,SPX,4,305.0,-305.0,12.37,5615.35,LOSS,expiration,False,5650.0,5680.0,5710.0,1.55,5435.0,5465.0,5495.0,1.5
2024-07-15,2024-07-19,SPX,4,295.0,1205.0,13.12,5505.0,WIN,expiration,True,5715.0,5745.0,5775.0,1.45,5490.0,5520.0,5550.0,1.5
2024-07-22,2024-07-26,SPX,4,300.0,1289.99,14.91,5459.1,WIN,expiration,True,5665.0,5695.0,5725.0,1.5,5415.0,5445.0,5475.0,1.5
2024-07-29,2024-08-02,SPX,4,310.0,-310.0,16.6,5346.56,LOSS,expiration,False,5615.0,5645.0,5675.0,1.5,5280.0,5310.0,5340.0,1.6
2024-08-05,2024-08-09,SPX,4,350.0,-350.0,38.57,5344.16,LOSS,expiration,False,5370.0,5400.0,5430.0,1.5,4850.0,4880.0,4910.0,2.0
2024-08-12,2024-08-16,SPX,4,295.0,-295.0,20.71,5554.25,LOSS,expiration,False,5480.0,5510.0,5540.0,1.45,5130.0,5160.0,5190.0,1.5
2024-08-19,2024-08-23,SPX,4,305.0,-305.0,14.65,5634.61,LOSS,expiration,False,5690.0,5720.0,5750.0,1.5,5450.0,5480.0,5510.0,1.55
2024-08-26,2024-08-30,SPX,4,295.0,-295.0,16.15,5648.4,LOSS,expiration,False,5725.0,5755.0,5785.0,1.45,5450.0,5480.0,5510.0,1.5
2024-09-09,2024-09-13,SPX,4,300.0,2598.0,19.45,5626.02,WIN,expiration,True,5595.0,5625.0,5655.0,1.5,5285.0,5315.0,5345.0,1.5
2024-09-16,2024-09-20,SPX,4,295.0,-295.0,17.14,5702.55,LOSS,expiration,False,5755.0,5785.0,5815.0,1.55,5460.0,5490.0,5520.0,1.4
2024-09-23,2024-09-27,SPX,4,310.0,-310.0,15.89,5738.17,LOSS,expiration,False,5795.0,5825.0,5855.0,1.55,5580.0,5610.0,5640.0,1.55
2024-09-30,2024-10-04,SPX,4,295.0,-295.0,16.73,5751.07,LOSS,expiration,False,5860.0,5890.0,5920.0,1.5,5550.0,5580.0,5610.0,1.45
2024-10-07,2024-10-11,SPX,4,290.0,-290.0,22.64,5815.03,LOSS,expiration,False,5830.0,5860.0,5890.0,1.4,5530.0,5560.0,5590.0,1.5
2024-10-14,2024-10-18,SPX,4,300.0,-300.0,19.7,5864.67,LOSS,expiration,False,5955.0,5985.0,6015.0,1.5,5730.0,5760.0,5790.0,1.5
2024-10-21,2024-10-25,SPX,4,295.0,-295.0,18.37,5808.12,LOSS,expiration,False,5930.0,5960.0,5990.0,1.5,5705.0,5735.0,5765.0,1.45
2024-10-28,2024-11-01,SPX,4,315.0,305.02,19.8,5728.8,WIN,expiration,True,5950.0,5980.0,6010.0,1.55,5675.0,5705.0,5735.0,1.6
2024-11-04,2024-11-08,SPX,4,290.0,-290.0,21.98,5995.54,LOSS,expiration,False,5910.0,5940.0,5970.0,1.4,5500.0,5530.0,5560.0,1.5
2024-11-11,2024-11-15,SPX,4,295.0,1767.01,14.97,5870.62,WIN,expiration,True,6095.0,6125.0,6155.0,1.55,5850.0,5880.0,5910.0,1.4
2024-11-18,2024-11-22,SPX,4,295.0,-295.0,15.58,5969.34,LOSS,expiration,False,6010.0,6040.0,6070.0,1.35,5735.0,5765.0,5795.0,1.6
2024-11-25,2024-11-29,SPX,4,330.0,-330.0,14.6,6032.38,LOSS,expiration,False,6050.0,6080.0,6110.0,1.85,5860.0,5890.0,5920.0,1.45
2024-12-02,2024-12-06,SPX,4,295.0,-295.0,13.34,6090.27,LOSS,expiration,False,6140.0,6170.0,6200.0,1.4,5905.0,5935.0,5965.0,1.55
2024-12-09,2024-12-13,SPX,4,330.0,-330.0,14.19,6051.09,LOSS,expiration,False,6135.0,6165.0,6195.0,1.7,5920.0,5950.0,5980.0,1.6
2024-12-16,2024-12-20,SPX,4,290.0,-290.0,14.69,5930.85,LOSS,expiration,False,6165.0,6195.0,6225.0,1.5,5945.0,5975.0,6005.0,1.4
2024-12-23,2024-12-27,SPX,4,300.0,-300.0,16.78,5970.84,LOSS,expiration,False,6055.0,6085.0,6115.0,1.5,5835.0,5865.0,5895.0,1.5
2024-12-30,2025-01-03,SPX,4,295.0,-295.0,17.4,5942.47,LOSS,expiration,False,6040.0,6070.0,6100.0,1.45,5750.0,5780.0,5810.0,1.5
2025-01-06,2025-01-10,SPX,4,335.0,869.0,16.04,5827.04,WIN,expiration,True,6070.0,6100.0,6130.0,1.75,5815.0,5845.0,5875.0,1.6
2025-01-13,2025-01-17,SPX,4,310.0,2523.98,19.19,5996.66,WIN,expiration,True,5965.0,5995.0,6025.0,1.6,5635.0,5665.0,5695.0,1.5
2025-01-27,2025-01-31,SPX,4,295.0,-295.0,17.9,6040.53,LOSS,expiration,False,6145.0,6175.0,6205.0,1.45,5820.0,5850.0,5880.0,1.5
2025-02-03,2025-02-07,SPX,4,300.0,-300.0,18.62,6025.99,LOSS,expiration,False,6155.0,6185.0,6215.0,1.5,5830.0,5860.0,5890.0,1.5
2025-02-10,2025-02-14,SPX,4,305.0,-305.0,15.81,6114.63,LOSS,expiration,False,6165.0,6195.0,6225.0,1.55,5900.0,5930.0,5960.0,1.5
2025-02-24,2025-02-28,SPX,4,305.0,-305.0,18.98,5954.5,LOSS,expiration,False,6130.0,6160.0,6190.0,1.55,5840.0,5870.0,5900.0,1.5
2025-03-03,2025-03-07,SPX,4,325.0,-325.0,22.78,5770.2,LOSS,expiration,False,6015.0,6045.0,6075.0,1.55,5555.0,5585.0,5615.0,1.7
2025-03-10,2025-03-14,SPX,4,310.0,-310.0,27.86,5638.94,LOSS,expiration,False,5850.0,5880.0,5910.0,1.5,5370.0,5400.0,5430.0,1.6
2025-03-17,2025-03-21,SPX,4,295.0,-295.0,20.51,5667.56,LOSS,expiration,False,5850.0,5880.0,5910.0,1.45,5515.0,5545.0,5575.0,1.5
2025-03-24,2025-03-28,SPX,4,310.0,-310.0,17.48,5580.94,LOSS,expiration,False,5875.0,5905.0,5935.0,1.6,5585.0,5615.0,5645.0,1.5
2025-03-31,2025-04-04,SPX,4,300.0,-300.0,22.28,5074.08,LOSS,expiration,False,5800.0,5830.0,5860.0,1.5,5420.0,5450.0,5480.0,1.5
2025-04-07,2025-04-11,SPX,4,660.0,-660.0,46.98,5363.36,LOSS,expiration,False,5395.0,5425.0,5455.0,2.5,4890.0,4920.0,4950.0,4.1
2025-04-21,2025-04-25,SPX,4,300.0,-300.0,33.82,5525.21,LOSS,expiration,False,5360.0,5390.0,5420.0,1.5,4915.0,4945.0,4975.0,1.5
2025-04-28,2025-05-02,SPX,4,290.0,-290.0,25.15,5686.67,LOSS,expiration,False,5710.0,5740.0,5770.0,1.4,5345.0,5375.0,5405.0,1.5
2025-05-05,2025-05-09,SPX,4,315.0,-315.0,23.64,5659.91,LOSS,expiration,False,5810.0,5840.0,5870.0,1.65,5490.0,5520.0,5550.0,1.5
2025-05-12,2025-05-16,SPX,4,300.0,537.99,18.39,5958.38,WIN,expiration,True,5950.0,5980.0,6010.0,1.5,5660.0,5690.0,5720.0,1.5
2025-05-19,2025-05-23,SPX,4,315.0,-33.02,18.14,5802.82,LOSS,expiration,False,6070.0,6100.0,6130.0,1.65,5800.0,5830.0,5860.0,1.5
2025-06-02,2025-06-06,SPX,4,300.0,-300.0,18.36,6000.36,LOSS,expiration,False,6065.0,6095.0,6125.0,1.4,5755.0,5785.0,5815.0,1.6
2025-06-09,2025-06-13,SPX,4,290.0,-290.0,17.16,5976.97,LOSS,expiration,False,6130.0,6160.0,6190.0,1.4,5840.0,5870.0,5900.0,1.5
2025-06-16,2025-06-20,SPX,4,305.0,-305.0,19.11,5967.84,LOSS,expiration,False,6140.0,6170.0,6200.0,1.55,5890.0,5920.0,5950.0,1.5
2025-06-23,2025-06-27,SPX,4,295.0,1398.02,19.83,6173.07,WIN,expiration,True,6130.0,6160.0,6190.0,1.45,5870.0,5900.0,5930.0,1.5
2025-07-07,2025-07-11,SPX,4,310.0,-310.0,17.79,6259.75,LOSS,expiration,False,6330.0,6360.0,6390.0,1.6,6060.0,6090.0,6120.0,1.5
2025-07-14,2025-07-18,SPX,4,295.0,-295.0,17.2,6296.79,LOSS,expiration,False,6370.0,6400.0,6430.0,1.45,6115.0,6145.0,6175.0,1.5
2025-07-21,2025-07-25,SPX,4,295.0,-295.0,16.65,6388.64,LOSS,expiration,False,6400.0,6430.0,6460.0,1.55,6165.0,6195.0,6225.0,1.4
2025-07-28,2025-08-01,SPX,4,295.0,1005.98,15.03,6238.01,WIN,expiration,True,6500.0,6530.0,6560.0,1.45,6225.0,6255.0,6285.0,1.5
2025-08-04,2025-08-08,SPX,4,295.0,-295.0,17.52,6389.45,LOSS,expiration,False,6430.0,6460.0,6490.0,1.45,6190.0,6220.0,6250.0,1.5
2025-08-11,2025-08-15,SPX,4,295.0,-295.0,16.25,6449.8,LOSS,expiration,False,6490.0,6520.0,6550.0,1.45,6230.0,6260.0,6290.0,1.5
2025-08-18,2025-08-22,SPX,4,305.0,-305.0,14.99,6466.91,LOSS,expiration,False,6545.0,6575.0,6605.0,1.55,6305.0,6335.0,6365.0,1.5
2025-08-25,2025-08-29,SPX,4,300.0,-300.0,14.79,6460.26,LOSS,expiration,False,6550.0,6580.0,6610.0,1.5,6295.0,6325.0,6355.0,1.5
2025-09-08,2025-09-12,SPX,4,280.0,-280.0,15.11,6584.29,LOSS,expiration,False,6590.0,6620.0,6650.0,1.3,6355.0,6385.0,6415.0,1.5
2025-09-15,2025-09-19,SPX,4,300.0,-300.0,15.69,6664.36,LOSS,expiration,False,6715.0,6745.0,6775.0,1.5,6475.0,6505.0,6535.0,1.5
2025-09-22,2025-09-26,SPX,4,280.0,-280.0,16.1,6643.7,LOSS,expiration,False,6790.0,6820.0,6850.0,1.3,6560.0,6590.0,6620.0,1.5
2025-09-29,2025-10-03,SPX,4,295.0,-295.0,16.12,6715.79,LOSS,expiration,False,6760.0,6790.0,6820.0,1.45,6510.0,6540.0,6570.0,1.5
2025-10-06,2025-10-10,SPX,4,315.0,-315.0,16.37,6552.51,LOSS,expiration,False,6830.0,6860.0,6890.0,1.65,6610.0,6640.0,6670.0,1.5
2025-10-13,2025-10-17,SPX,4,295.0,-295.0,19.03,6664.01,LOSS,expiration,False,6785.0,6815.0,6845.0,1.45,6510.0,6540.0,6570.0,1.5
2025-10-20,2025-10-24,SPX,4,295.0,-295.0,18.23,6791.69,LOSS,expiration,False,6850.0,6880.0,6910.0,1.45,6605.0,6635.0,6665.0,1.5
2025-10-27,2025-10-31,SPX,4,285.0,-285.0,15.79,6840.2,LOSS,expiration,False,6990.0,7020.0,7050.0,1.35,6715.0,6745.0,6775.0,1.5
2025-11-03,2025-11-07,SPX,4,290.0,2089.98,17.17,6728.8,WIN,expiration,True,6965.0,6995.0,7025.0,1.4,6705.0,6735.0,6765.0,1.5
2025-11-10,2025-11-14,SPX,4,310.0,-310.0,17.6,6734.11,LOSS,expiration,False,6950.0,6980.0,7010.0,1.6,6670.0,6700.0,6730.0,1.5
2025-11-17,2025-11-21,SPX,4,300.0,-300.0,22.38,6602.99,LOSS,expiration,False,6845.0,6875.0,6905.0,1.5,6470.0,6500.0,6530.0,1.5
2025-11-24,2025-11-28,SPX,4,300.0,2108.98,20.52,6849.09,WIN,expiration,True,6825.0,6855.0,6885.0,1.5,6565.0,6595.0,6625.0,1.5
2025-12-01,2025-12-05,SPX,4,300.0,-300.0,17.24,6870.4,LOSS,expiration,False,6935.0,6965.0,6995.0,1.5,6665.0,6695.0,6725.0,1.5
2025-12-08,2025-12-12,SPX,4,305.0,-305.0,16.66,6827.41,LOSS,expiration,False,6980.0,7010.0,7040.0,1.45,6675.0,6705.0,6735.0,1.6
2025-12-15,2025-12-19,SPX,4,305.0,-305.0,16.5,6834.5,LOSS,expiration,False,6940.0,6970.0,7000.0,1.55,6645.0,6675.0,6705.0,1.5
2025-12-22,2025-12-26,SPX,4,320.0,-320.0,14.08,6929.94,LOSS,expiration,False,6935.0,6965.0,6995.0,1.65,6765.0,6795.0,6825.0,1.55
